기업명,연도,revenue_t1_scaled,cagr_2y_scaled,growth_recent_scaled,growth_acceleration_scaled,growth_volatility_scaled,operating_margin_scaled,capex_intensity_scaled,capex_trend_scaled,capex_vs_industry_scaled,debt_ratio_scaled,rnd_intensity_scaled,profitable_years,patent_count_5y,patent_count_recent,ipc_diversity,patent_register_rate,patent_citation_total,patent_citation_avg,patent_citation_age_adj_total,patent_citation_age_adj_avg,no_patent_flag,patent_emb_0,patent_emb_1,patent_emb_2,patent_emb_3,patent_emb_4,patent_emb_5,patent_emb_6,patent_emb_7,patent_emb_8,patent_emb_9,patent_emb_10,patent_emb_11,patent_emb_12,patent_emb_13,patent_emb_14,patent_emb_15,patent_emb_16,patent_emb_17,patent_emb_18,patent_emb_19,patent_emb_20,patent_emb_21,patent_emb_22,patent_emb_23,patent_emb_24,patent_emb_25,patent_emb_26,patent_emb_27,patent_emb_28,patent_emb_29,patent_emb_30,patent_emb_31,patent_emb_32,patent_emb_33,patent_emb_34,patent_emb_35,patent_emb_36,patent_emb_37,patent_emb_38,patent_emb_39,patent_emb_40,patent_emb_41,patent_emb_42,patent_emb_43,patent_emb_44,patent_emb_45,patent_emb_46,patent_emb_47,patent_emb_48,patent_emb_49,target_year,target_growth
(주)에이플러스테크,2019,-1.529575731,-0.297777278,-0.404942489,-0.18157632,-0.285177866,0.088530626,0.818282242,-0.227630304,0.13863822,-0.168607261,1.362194681,0,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2020,0
(주)에코세미텍,2019,-0.342857661,1.131629054,0.489417596,0.019550882,-0.115498928,0.043521269,-0.103282326,-0.187073372,0.156642584,-0.183596263,-0.140356798,1,-0.183792028,-0.067854071,-0.17801972,1.360374898,-0.410521384,-0.526099351,-0.403580273,-0.471071993,0,0.447404369,0.474799494,0.497798106,0.450574933,0.340147332,0.359385348,0.341695459,0.553466171,0.450716672,0.555996975,0.362617871,0.387746765,0.470474075,0.424093029,0.455538126,0.372849652,0.36857521,0.434562115,0.501499477,0.462797229,0.38323987,0.395431472,0.452507007,0.446774041,0.413860788,0.443843421,0.426429799,0.416537851,0.443517481,0.426826949,0.448111907,0.472158987,0.45777151,0.485593959,0.516944138,0.451536192,0.464757783,0.423072866,0.437279927,0.413707283,0.417309871,0.422783565,0.424012245,0.44534872,0.482765214,0.367138051,0.474312788,0.477444445,0.521244437,0.441868151,2020,0
(주)엠텍마이크라텍글로벌,2019,-1.266115654,-1.595993724,-1.254278182,-0.499074221,-0.145326604,0.179317211,0.358891055,-0.227630304,0.13863822,-0.021071949,0.682205039,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2020,1
(주)엠티에스앤,2019,-1.057596692,0.455102416,-0.052186231,-0.24407898,-0.312566289,0.175149082,0.17223969,-0.187073372,0.156642584,0.029545262,0.106970739,2,-0.417576893,-0.446310052,-0.463095974,-0.884358544,-0.410521384,-0.029407765,-0.416332921,-0.226244801,0,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2020,0
(주)엠피에스티,2019,-1.199894954,-1.62627515,5.593048368,4.608853828,2.311513782,0.179145874,1.284409371,-0.155844078,0.342009826,-0.074129017,0.334404095,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2020,0
(주)영성멀티텍,2019,-0.217039201,-0.180215593,-0.614336053,-0.630883143,-0.188070348,0.202633852,-0.184133272,-0.187073372,0.156642584,-0.266592398,-0.212934174,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2020,1
(주)온테스트,2019,-1.027810265,-0.050205827,-0.271881602,-0.176837653,-0.330007724,0.171509093,0.144971574,-0.227630304,0.13863822,-0.187700938,0.365561978,2,-0.066899596,-0.067854071,0.392132786,-0.136114064,0.633666554,1.833185684,0.999211051,2.247009484,0,0.186909622,0.327002935,0.185199934,0.527272246,0.34494376,0.395414762,0.400316261,0.448548393,0.54669113,0.531682915,0.528848648,0.459286327,0.376253117,0.48903584,0.512891304,0.579797296,0.502119306,0.506132715,0.423526307,0.432284413,0.578464489,0.472892622,0.517568464,0.432725946,0.464401063,0.567314736,0.448231723,0.422626834,0.434493884,0.46282645,0.442188923,0.405812033,0.429628024,0.502113585,0.504039607,0.4580952,0.40196828,0.486666461,0.43956348,0.456221278,0.435422182,0.456567075,0.436860275,0.461020911,0.41629543,0.532727192,0.428730289,0.528959825,0.473814838,0.504170171,2020,1
(주)워너이엔지,2019,-2.389866987,-2.437794769,-1.624296519,-1.038867424,2.478032798,0.156218417,0.47717595,-0.227630304,0.13863822,-0.103729877,0.857290034,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2020,0
(주)원텍코리아,2019,-1.199570496,-0.691371114,-1.038826126,-1.013741477,-0.11950497,0.179668995,0.362122044,-0.227630304,0.13863822,-0.32349999,0.686987541,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2020,1
(주)월드큐텍,2019,0.347168437,1.598383511,0.73064547,0.013633421,-0.125332775,0.139670585,-0.293999409,-0.187073372,0.156642584,-0.113444017,-0.311557586,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2020,1
(주)웨이퍼펩,2019,-0.882352009,0.650294051,0.720888347,0.613176286,-0.127342738,-0.08675898,0.27020275,-0.187073372,0.156642584,-0.176338872,0.194909128,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2020,0
(주)이노윈테크,2019,-0.718946543,-0.135532189,-0.634375971,-0.712192846,-0.184550629,0.167421025,0.018707187,-0.187073372,0.156642584,0.018648032,-0.030850609,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2020,0
(주)이큐테크플러스,2019,-1.408428469,-1.744103382,2.376571188,2.767245033,0.367692278,0.208488852,0.16708778,-0.227630304,0.13863822,-0.183735896,0.398298329,1,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2020,1
(주)인포비온,2019,-0.578379131,0.354354255,-0.320038781,-0.59173927,-0.131498801,0.153248512,0.013779811,-0.227630304,0.13863822,-0.121793415,0.171372271,2,-0.242238245,-0.162468066,-0.17801972,-0.884358544,-0.294500502,-0.029407765,-0.135774656,0.473261462,0,0.489571972,0.535883692,0.461752021,0.38051504,0.257369306,0.305124816,0.237125882,0.395931697,0.391848952,0.50014818,0.553020358,0.487312883,0.32679845,0.52642789,0.324336338,0.338392857,0.552541555,0.445586831,0.508873718,0.551973891,0.518101317,0.331961768,0.373789933,0.500511504,0.446781164,0.434051742,0.558132083,0.492233661,0.507618849,0.427582273,0.464115595,0.484041901,0.50884781,0.379284955,0.624847012,0.515906145,0.476098635,0.403462997,0.496149951,0.44179532,0.466372366,0.407213491,0.355926824,0.345213038,0.453340977,0.403258208,0.37882769,0.529424675,0.408713555,0.414106075,2020,1
(주)저스트코퍼레이션,2019,-0.812890145,-0.108129806,-0.145121902,0.043419827,-0.308702614,0.167018881,0.071428198,-0.227630304,0.13863822,-0.226738154,0.256703264,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2020,0
(주)정성테크,2019,-0.559594734,1.318173565,0.498889609,-0.102680831,-0.178679263,0.174946107,-0.085226089,-0.187073372,0.156642584,-0.272484036,-0.124148276,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2020,0
(주)제이더블유엠티,2019,-0.5159343,-0.206895953,-0.0084282,0.282430003,-0.250645873,0.135396233,0.268512551,-0.155844078,0.342009826,-0.349004896,-0.095686195,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2020,0
(주)제이에이치텍,2019,-1.157491787,-0.2475188,-0.243446696,0.009829074,-0.336972372,0.233698209,0.329432482,-0.187073372,0.156642584,-0.252953777,0.248077815,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2020,0
(주)제이피코리아,2019,-0.575480214,-1.489188848,-1.076734203,-0.261110645,-0.274157911,0.094525525,0.322059453,-0.187073372,0.156642584,-0.221376925,0.241459276,1,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2020,1
(주)제이하라,2019,-0.758969657,0.357197546,0.020874634,-0.064242771,-0.234070733,0.145210571,0.071247087,-0.227630304,0.13863822,-0.180031256,0.256435183,2,-0.300684461,-0.446310052,-0.463095974,1.360374898,-0.333174129,-0.029407765,-0.365322327,-0.226244801,0,0.530698623,0.557139943,0.388524761,0.59519974,0.359894545,0.305569195,0.3111399,0.346736689,0.496364979,0.478768675,0.585446626,0.562335113,0.27781136,0.51526337,0.383244372,0.307690838,0.529053845,0.514946806,0.518883283,0.577243144,0.461039106,0.280200433,0.405994958,0.474715986,0.535939675,0.443046511,0.50039518,0.413562257,0.444146233,0.440637456,0.412841348,0.484591859,0.421082081,0.431444823,0.56119126,0.459828434,0.425279876,0.460375991,0.4210336,0.37054301,0.4678887,0.463697457,0.435945259,0.402749504,0.525400895,0.433300601,0.475066475,0.472382293,0.418131579,0.47468022,2020,0
(주)주온테크,2019,-0.44730732,-0.321671065,-0.468539166,-0.259069187,-0.284787253,0.155542286,-0.105962396,-0.187073372,0.156642584,-0.134060811,-0.142762613,2,-0.417576893,-0.351696057,-0.463095974,-0.884358544,-0.410521384,-0.029407765,-0.403580273,-0.051368235,0,0.309379558,0.663786765,0.653302821,0.338576644,0.338545599,0.616450948,0.495255204,0.307593083,0.263573977,0.371473663,0.444732677,0.624420378,0.279140904,0.115780736,0.589718032,0.43153238,0.368504756,0.325068363,0.465883087,0.452763123,0.488821606,0.539449969,0.312555698,0.592225159,0.58951699,0.471306819,0.379937694,0.53539593,0.448437118,0.531547445,0.486922628,0.44225967,0.480390925,0.493542997,0.411465985,0.528757919,0.415771708,0.514092171,0.35384366,0.410226783,0.434130096,0.451777935,0.304966408,0.459698001,0.43931572,0.352669516,0.563023922,0.544372386,0.409329243,0.481012809,2020,0
(주)준성테크,2019,-0.822706628,-0.087821622,-0.383504163,-0.316887135,-0.27293042,0.14835752,0.109281572,-0.187073372,0.156642584,-0.378486114,0.050455196,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2020,1
(주)지성기공,2019,-1.022400202,0.493403035,-0.161689289,-0.445955876,-0.207608202,0.164843398,0.322511508,-0.187073372,0.156642584,0.071968567,0.241865072,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2020,0
(주)지티아이코리아,2019,-0.623371931,2.102103498,0.509005211,-0.714413561,0.029445059,0.049981927,0.05956629,-0.187073372,0.156642584,-0.175714206,0.005827335,2,-0.417576893,-0.351696057,-0.463095974,-0.884358544,-0.410521384,-0.029407765,-0.365322327,0.473261462,0,0.355548712,0.484210421,0.636599077,0.43482307,0.539086705,0.398825277,0.250281101,0.332092165,0.201510874,0.552016501,0.43504101,0.409785946,0.540694237,0.560152278,0.398878045,0.489730902,0.331664067,0.44348443,0.51499467,0.51303577,0.412646185,0.385191565,0.400173269,0.457640466,0.372021235,0.52413471,0.402926721,0.543975127,0.405300146,0.349498676,0.499790097,0.36869823,0.505952423,0.497704868,0.400952119,0.55268523,0.4265768,0.358513133,0.500166116,0.464563036,0.504143119,0.472451308,0.43566423,0.509238752,0.551399294,0.519836442,0.424564385,0.441441452,0.464431949,0.475622403,2020,1
(주)케이어드밴텍,2019,-0.678146837,-0.183633153,0.02175482,0.30412936,-0.296411974,0.157786817,-0.072727806,-0.227630304,0.13863822,0.041097303,0.043323922,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2020,0
(주)케이원티에스,2019,-0.424570452,1.040007187,1.173240027,0.890228481,-0.148052398,0.07567576,-0.230389591,-0.187073372,0.156642584,3.065382219,-0.254457032,1,-0.359130677,-0.257082061,-0.17801972,-0.884358544,-0.217153247,1.212321201,0.017257125,2.571780249,0,0.217746865,0.440783499,0.150978647,0.50221109,0.269310465,0.34475273,0.50026193,0.57308272,0.387720399,0.437040184,0.421948312,0.460445614,0.33145368,0.388142452,0.589065325,0.476812649,0.322778785,0.256661424,0.495176765,0.518038794,0.468052792,0.405755788,0.520612115,0.297238186,0.362945299,0.482139237,0.564059089,0.481933512,0.580997305,0.326740493,0.424865639,0.507764089,0.479288181,0.477881235,0.487171727,0.600871082,0.376338647,0.468380575,0.473436672,0.439452894,0.453757596,0.37129403,0.461412634,0.430435702,0.425723605,0.393089811,0.424461553,0.438687044,0.493737298,0.457363882,2020,0
(주)코아백,2019,-0.371802199,0.455675776,0.546354011,0.529185342,-0.12814425,0.149445998,-0.097896442,-0.227630304,0.13863822,-0.296188514,0.006069371,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2020,0
(주)크리셈,2019,-0.40765125,-0.23858643,-0.328346391,-0.115078887,-0.344141745,0.148601781,-0.165448928,-0.187073372,0.156642584,-0.207088439,-0.196161821,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.553660118,0.395888058,0.546197593,0.355360752,0.394178479,0.35557931,0.482606216,0.504412307,0.446468266,0.543248907,0.36817763,0.46778467,0.536761296,0.638658675,0.395184463,0.474774115,0.26503052,0.492676775,0.358681905,0.57086982,0.406739316,0.523036729,0.514988191,0.451366948,0.457599978,0.48806657,0.346624644,0.553119067,0.558402694,0.468326605,0.374883691,0.403613307,0.554849599,0.520678143,0.566770875,0.444941724,0.444859058,0.460855041,0.440843712,0.481668064,0.460483905,0.439074685,0.546478919,0.496918546,0.40066527,0.522533524,0.439963083,0.226451328,0.497921894,0.508452022,2020,0
(주)템네스트,2019,-0.32926415,0.50324231,0.085433316,-0.08139649,-0.282741749,0.232908887,-0.189533798,-0.187073372,0.156642584,-0.376470719,-0.217782058,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2020,0
